stn;time;hto000d0;qhto000d0;mhto000d0
SLF1LS;20080103;37;0;0
SLF1LS;20080104;34;0;0
SLF1LS;20080105;32;0;0
SLF1LS;20080106;28;0;0
SLF1LS;20080107;25;0;0
SLF1LS;20080108;20;0;0
SLF1LS;20080109;20;0;0
SLF1LS;20080110;19;0;0
SLF1LS;20080111;17;0;0
SLF1LS;20080112;20;0;0
SLF1LS;20080113;30;0;0
SLF1LS;20080114;26;0;0
SLF1LS;20080115;35;0;0
SLF1LS;20080116;32;0;0
SLF1LS;20080117;45;0;0
SLF1LS;20080118;38;0;0
SLF1LS;20080119;36;0;0
SLF1LS;20080120;34;0;0
SLF1LS;20080121;29;0;0
SLF1LS;20080122;26;0;0
SLF1LS;20080123;29;0;0
SLF1LS;20080124;27;0;0
SLF1LS;20080125;26;0;0
SLF1LS;20080126;26;0;0
SLF1LS;20080127;25;0;0
SLF1LS;20080128;24;0;0
SLF1LS;20080129;22;0;0
SLF1LS;20080130;21;0;0
SLF1LS;20080131;20;0;0
SLF1LS;20080201;19;0;0
SLF1LS;20080202;37;0;0
SLF1LS;20080203;39;0;0
SLF1LS;20080204;37;0;0
SLF1LS;20080205;35;0;0
SLF1LS;20080206;27;0;0
SLF1LS;20080207;26;0;0
SLF1LS;20080208;26;0;0
SLF1LS;20080209;25;0;0
SLF1LS;20080210;24;0;0
SLF1LS;20080211;23;0;0
SLF1LS;20080212;22;0;0
SLF1LS;20080213;21;0;0
SLF1LS;20080214;20;0;0
SLF1LS;20080215;18;0;0
SLF1LS;20080216;17;0;0
SLF1LS;20080217;16;0;0
SLF1LS;20080218;15;0;0
SLF1LS;20080219;14;0;0
SLF1LS;20080220;12;0;0
SLF1LS;20080221;10;0;0
SLF1LS;20080222;8;0;0
SLF1LS;20080223;5;0;0
SLF1LS;20080224;3;0;0
SLF1LS;20080225;0;0;0
SLF1LS;20080226;0;0;0
SLF1LS;20080227;0;0;0
SLF1LS;20080228;0;0;0
SLF1LS;20080229;0;0;0
SLF1LS;20080301;0;0;0
SLF1LS;20080302;0;0;0
SLF1LS;20080303;0;0;0
SLF1LS;20080304;1;0;0
SLF1LS;20080305;2;0;0
SLF1LS;20080306;3;0;0
SLF1LS;20080307;0;0;0
SLF1LS;20080308;0;0;0
SLF1LS;20080309;0;0;0
SLF1LS;20080310;0;0;0
SLF1LS;20080311;2;0;0
SLF1LS;20080312;0;0;0
SLF1LS;20080313;0;0;0
SLF1LS;20080314;0;0;0
SLF1LS;20080315;0;0;0
SLF1LS;20080316;0;0;0
SLF1LS;20080317;17;0;0
SLF1LS;20080318;0;0;0
SLF1LS;20080319;0;0;0
SLF1LS;20080320;0;0;0
SLF1LS;20080321;4;0;0
SLF1LS;20080322;33;0;0
SLF1LS;20080323;35;0;0
SLF1LS;20080324;32;0;0
SLF1LS;20080325;48;0;0
SLF1LS;20080326;51;0;0
SLF1LS;20080327;38;0;0
SLF1LS;20080328;35;0;0
SLF1LS;20080329;27;0;0
SLF1LS;20080330;15;0;0
SLF1LS;20080331;10;0;0
SLF1LS;20080401;8;0;0
SLF1LS;20080402;10;0;0
SLF1LS;20080403;14;0;0
SLF1LS;20080404;11;0;0
SLF1LS;20080405;8;0;0
SLF1LS;20080406;5;0;0
SLF1LS;20080407;14;0;0
SLF1LS;20080408;10;0;0
SLF1LS;20080409;8;0;0
SLF1LS;20080410;0;0;0
SLF1LS;20080411;0;0;0
SLF1LS;20080412;0;0;0
SLF1LS;20080413;0;0;0
SLF1LS;20080414;1;0;0
SLF1LS;20080415;22;0;0
SLF1LS;20080416;13;0;0
SLF1LS;20080417;7;0;0
SLF1LS;20080418;3;0;0
SLF1LS;20080419;0;0;0
SLF1LS;20080420;0;0;0
SLF1LS;20080421;0;0;0
SLF1LS;20080422;0;0;0
SLF1LS;20080423;0;0;0
SLF1LS;20080424;0;0;0
SLF1LS;20080425;0;0;0
SLF1LS;20080426;0;0;0
SLF1LS;20080427;0;0;0
SLF1LS;20080428;0;0;0
SLF1LS;20080429;0;0;0
SLF1LS;20080430;0;0;0
SLF1LS;20080501;0;0;0
SLF1LS;20080502;0;0;0
SLF1LS;20080503;0;0;0
SLF1LS;20080504;0;0;0
SLF1LS;20080505;0;0;0
SLF1LS;20080506;0;0;0
SLF1LS;20080507;0;0;0
SLF1LS;20080508;0;0;0
SLF1LS;20080509;0;0;0
SLF1LS;20080510;0;0;0
SLF1LS;20080511;0;0;0
SLF1LS;20080512;0;0;0
SLF1LS;20080513;0;0;0
SLF1LS;20080514;0;0;0
SLF1LS;20080515;0;0;0
SLF1LS;20080516;0;0;0
SLF1LS;20080517;0;0;0
SLF1LS;20080518;0;0;0
SLF1LS;20080519;0;0;0
SLF1LS;20080520;0;0;0
SLF1LS;20080521;0;0;0
SLF1LS;20080522;0;0;0
SLF1LS;20080523;0;0;0
SLF1LS;20080524;0;0;0
SLF1LS;20080525;0;0;0
SLF1LS;20080526;0;0;0
SLF1LS;20080527;0;0;0
SLF1LS;20080528;0;0;0
SLF1LS;20080529;0;0;0
SLF1LS;20080530;0;0;0
SLF1LS;20080531;-;-;-
SLF1LS;20080601;-;-;-
SLF1LS;20080602;-;-;-
SLF1LS;20080603;-;-;-
SLF1LS;20080604;-;-;-
SLF1LS;20080605;-;-;-
SLF1LS;20080606;-;-;-
SLF1LS;20080607;-;-;-
SLF1LS;20080608;-;-;-
SLF1LS;20080609;-;-;-
SLF1LS;20080610;-;-;-
SLF1LS;20080611;-;-;-
SLF1LS;20080612;-;-;-
SLF1LS;20080613;-;-;-
SLF1LS;20080614;-;-;-
SLF1LS;20080615;-;-;-
SLF1LS;20080616;-;-;-
SLF1LS;20080617;-;-;-
SLF1LS;20080618;-;-;-
SLF1LS;20080619;-;-;-
SLF1LS;20080620;-;-;-
SLF1LS;20080621;-;-;-
SLF1LS;20080622;-;-;-
SLF1LS;20080623;-;-;-
SLF1LS;20080624;-;-;-
SLF1LS;20080625;-;-;-
SLF1LS;20080626;-;-;-
SLF1LS;20080627;-;-;-
SLF1LS;20080628;-;-;-
SLF1LS;20080629;-;-;-
SLF1LS;20080630;-;-;-
SLF1LS;20080701;-;-;-
SLF1LS;20080702;-;-;-
SLF1LS;20080703;-;-;-
SLF1LS;20080704;-;-;-
SLF1LS;20080705;-;-;-
SLF1LS;20080706;-;-;-
SLF1LS;20080707;-;-;-
SLF1LS;20080708;-;-;-
SLF1LS;20080709;-;-;-
SLF1LS;20080710;-;-;-
SLF1LS;20080711;-;-;-
SLF1LS;20080712;-;-;-
SLF1LS;20080713;-;-;-
SLF1LS;20080714;-;-;-
SLF1LS;20080715;-;-;-
SLF1LS;20080716;-;-;-
SLF1LS;20080717;-;-;-
SLF1LS;20080718;-;-;-
SLF1LS;20080719;-;-;-
SLF1LS;20080720;-;-;-
SLF1LS;20080721;-;-;-
SLF1LS;20080722;-;-;-
SLF1LS;20080723;-;-;-
SLF1LS;20080724;-;-;-
SLF1LS;20080725;-;-;-
SLF1LS;20080726;-;-;-
SLF1LS;20080727;-;-;-
SLF1LS;20080728;-;-;-
SLF1LS;20080729;-;-;-
SLF1LS;20080730;-;-;-
SLF1LS;20080731;-;-;-
SLF1LS;20080801;-;-;-
SLF1LS;20080802;-;-;-
SLF1LS;20080803;-;-;-
SLF1LS;20080804;-;-;-
SLF1LS;20080805;-;-;-
SLF1LS;20080806;-;-;-
SLF1LS;20080807;-;-;-
SLF1LS;20080808;-;-;-
SLF1LS;20080809;-;-;-
SLF1LS;20080810;-;-;-
SLF1LS;20080811;-;-;-
SLF1LS;20080812;-;-;-
SLF1LS;20080813;-;-;-
SLF1LS;20080814;-;-;-
SLF1LS;20080815;-;-;-
SLF1LS;20080816;-;-;-
SLF1LS;20080817;-;-;-
SLF1LS;20080818;-;-;-
SLF1LS;20080819;-;-;-
SLF1LS;20080820;-;-;-
SLF1LS;20080821;-;-;-
SLF1LS;20080822;-;-;-
SLF1LS;20080823;-;-;-
SLF1LS;20080824;-;-;-
SLF1LS;20080825;-;-;-
SLF1LS;20080826;-;-;-
SLF1LS;20080827;-;-;-
SLF1LS;20080828;-;-;-
SLF1LS;20080829;-;-;-
SLF1LS;20080830;-;-;-
SLF1LS;20080831;-;-;-
SLF1LS;20080901;-;-;-
SLF1LS;20080902;-;-;-
SLF1LS;20080903;-;-;-
SLF1LS;20080904;-;-;-
SLF1LS;20080905;-;-;-
SLF1LS;20080906;-;-;-
SLF1LS;20080907;-;-;-
SLF1LS;20080908;-;-;-
SLF1LS;20080909;-;-;-
SLF1LS;20080910;-;-;-
SLF1LS;20080911;-;-;-
SLF1LS;20080912;-;-;-
SLF1LS;20080913;-;-;-
SLF1LS;20080914;-;-;-
SLF1LS;20080915;-;-;-
SLF1LS;20080916;-;-;-
SLF1LS;20080917;-;-;-
SLF1LS;20080918;-;-;-
SLF1LS;20080919;-;-;-
SLF1LS;20080920;-;-;-
SLF1LS;20080921;-;-;-
SLF1LS;20080922;-;-;-
SLF1LS;20080923;-;-;-
SLF1LS;20080924;-;-;-
SLF1LS;20080925;-;-;-
SLF1LS;20080926;-;-;-
SLF1LS;20080927;-;-;-
SLF1LS;20080928;-;-;-
SLF1LS;20080929;-;-;-
SLF1LS;20080930;-;-;-
SLF1LS;20081001;0;0;0
SLF1LS;20081002;0;0;0
SLF1LS;20081003;0;0;0
SLF1LS;20081004;20;0;0
SLF1LS;20081005;12;0;0
SLF1LS;20081006;4;0;0
SLF1LS;20081007;0;0;0
SLF1LS;20081008;0;0;0
SLF1LS;20081009;0;0;0
SLF1LS;20081010;0;0;0
SLF1LS;20081011;0;0;0
SLF1LS;20081012;0;0;0
SLF1LS;20081013;0;0;0
SLF1LS;20081014;0;0;0
SLF1LS;20081015;0;0;0
SLF1LS;20081016;0;0;0
SLF1LS;20081017;0;0;0
SLF1LS;20081018;0;0;0
SLF1LS;20081019;0;0;0
SLF1LS;20081020;0;0;0
SLF1LS;20081021;0;0;0
SLF1LS;20081022;0;0;0
SLF1LS;20081023;0;0;0
SLF1LS;20081024;0;0;0
SLF1LS;20081025;0;0;0
SLF1LS;20081026;0;0;0
SLF1LS;20081027;0;0;0
SLF1LS;20081028;0;0;0
SLF1LS;20081029;2;0;0
SLF1LS;20081030;19;0;0
SLF1LS;20081031;14;0;0
SLF1LS;20081101;10;0;0
SLF1LS;20081102;5;0;0
SLF1LS;20081103;0;0;0
SLF1LS;20081104;0;0;0
SLF1LS;20081105;0;0;0
SLF1LS;20081106;0;0;0
SLF1LS;20081107;0;0;0
SLF1LS;20081108;0;0;0
SLF1LS;20081109;0;0;0
SLF1LS;20081110;0;0;0
SLF1LS;20081111;0;0;0
SLF1LS;20081112;0;0;0
SLF1LS;20081113;0;0;0
SLF1LS;20081114;0;0;0
SLF1LS;20081115;0;0;0
SLF1LS;20081116;0;0;0
SLF1LS;20081117;0;0;0
SLF1LS;20081118;0;0;0
SLF1LS;20081119;0;0;0
SLF1LS;20081120;0;0;0
SLF1LS;20081121;0;0;0
SLF1LS;20081122;13;0;0
SLF1LS;20081123;61;0;0
SLF1LS;20081124;74;0;0
SLF1LS;20081125;72;0;0
SLF1LS;20081126;70;0;0
SLF1LS;20081127;59;0;0
SLF1LS;20081128;49;0;0
SLF1LS;20081129;42;0;0
SLF1LS;20081130;40;0;0
SLF1LS;20081201;38;0;0
SLF1LS;20081202;41;0;0
SLF1LS;20081203;41;0;0
SLF1LS;20081204;39;0;0
SLF1LS;20081205;44;0;0
SLF1LS;20081206;71;0;0
SLF1LS;20081207;76;0;0
SLF1LS;20081208;72;0;0
SLF1LS;20081209;68;0;0
SLF1LS;20081210;73;0;0
SLF1LS;20081211;75;0;0
SLF1LS;20081212;74;0;0
SLF1LS;20081213;71;0;0
SLF1LS;20081214;67;0;0
SLF1LS;20081215;61;0;0
SLF1LS;20081216;56;0;0
SLF1LS;20081217;64;0;0
SLF1LS;20081218;78;0;0
SLF1LS;20081219;77;0;0
SLF1LS;20081220;75;0;0
SLF1LS;20081221;73;0;0
SLF1LS;20081222;70;0;0
SLF1LS;20081223;69;0;0
SLF1LS;20081224;66;0;0
SLF1LS;20081225;64;0;0
SLF1LS;20081226;63;0;0
SLF1LS;20081227;63;0;0
SLF1LS;20081228;63;0;0
SLF1LS;20081229;61;0;0
SLF1LS;20081230;60;0;0
SLF1LS;20081231;59;0;0
SLF1LS;20090101;68;0;0
SLF1LS;20090102;67;0;0
SLF1LS;20090103;66;0;0
SLF1LS;20090104;66;0;0
SLF1LS;20090105;65;0;0
SLF1LS;20090106;65;0;0
SLF1LS;20090107;63;0;0
SLF1LS;20090108;62;0;0
SLF1LS;20090109;60;0;0
SLF1LS;20090110;58;0;0
SLF1LS;20090111;56;0;0
SLF1LS;20090112;54;0;0
SLF1LS;20090113;54;0;0
SLF1LS;20090114;53;0;0
SLF1LS;20090115;52;0;0
SLF1LS;20090116;51;0;0
SLF1LS;20090117;50;0;0
SLF1LS;20090118;50;0;0
SLF1LS;20090119;53;0;0
SLF1LS;20090120;79;0;0
SLF1LS;20090121;83;0;0
SLF1LS;20090122;80;0;0
SLF1LS;20090123;76;0;0
SLF1LS;20090124;70;0;0
SLF1LS;20090125;74;0;0
SLF1LS;20090126;78;0;0
SLF1LS;20090127;74;0;0
SLF1LS;20090128;70;0;0
SLF1LS;20090129;69;0;0
SLF1LS;20090130;69;0;0
SLF1LS;20090131;68;0;0
SLF1LS;20090201;68;0;0
SLF1LS;20090202;70;0;0
SLF1LS;20090203;66;0;0
SLF1LS;20090204;63;0;0
SLF1LS;20090205;60;0;0
SLF1LS;20090206;58;0;0
SLF1LS;20090207;62;0;0
SLF1LS;20090208;82;0;0
SLF1LS;20090209;85;0;0
SLF1LS;20090210;78;0;0
SLF1LS;20090211;90;0;0
SLF1LS;20090212;92;0;0
SLF1LS;20090213;108;0;0
SLF1LS;20090214;100;0;0
SLF1LS;20090215;102;0;0
SLF1LS;20090216;94;0;0
SLF1LS;20090217;91;0;0
SLF1LS;20090218;141;0;0
SLF1LS;20090219;126;0;0
SLF1LS;20090220;120;0;0
SLF1LS;20090221;116;0;0
SLF1LS;20090222;111;0;0
SLF1LS;20090223;120;0;0
SLF1LS;20090224;118;0;0
SLF1LS;20090225;115;0;0
SLF1LS;20090226;112;0;0
SLF1LS;20090227;108;0;0
SLF1LS;20090228;105;0;0
SLF1LS;20090301;101;0;0
SLF1LS;20090302;96;0;0
SLF1LS;20090303;94;0;0
SLF1LS;20090304;90;0;0
SLF1LS;20090305;101;0;0
SLF1LS;20090306;110;0;0
SLF1LS;20090307;119;0;0
SLF1LS;20090308;97;0;0
SLF1LS;20090309;94;0;0
SLF1LS;20090310;99;0;0
SLF1LS;20090311;114;0;0
SLF1LS;20090312;115;0;0
SLF1LS;20090313;94;0;0
SLF1LS;20090314;90;0;0
SLF1LS;20090315;87;0;0
SLF1LS;20090316;84;0;0
SLF1LS;20090317;73;0;0
SLF1LS;20090318;66;0;0
SLF1LS;20090319;62;0;0
SLF1LS;20090320;59;0;0
SLF1LS;20090321;58;0;0
SLF1LS;20090322;57;0;0
SLF1LS;20090323;55;0;0
SLF1LS;20090324;66;0;0
SLF1LS;20090325;82;0;0
SLF1LS;20090326;104;0;0
SLF1LS;20090327;84;0;0
SLF1LS;20090328;66;0;0
SLF1LS;20090329;76;0;0
SLF1LS;20090330;69;0;0
SLF1LS;20090331;62;0;0
SLF1LS;20090401;55;0;0
SLF1LS;20090402;48;0;0
SLF1LS;20090403;44;0;0
SLF1LS;20090404;40;0;0
SLF1LS;20090405;37;0;0
SLF1LS;20090406;32;0;0
SLF1LS;20090407;28;0;0
SLF1LS;20090408;22;0;0
SLF1LS;20090409;13;0;0
SLF1LS;20090410;2;0;0
SLF1LS;20090411;0;0;0
SLF1LS;20090412;0;0;0
SLF1LS;20090413;0;0;0
SLF1LS;20090414;0;0;0
SLF1LS;20090415;0;0;0
SLF1LS;20090416;0;0;0
SLF1LS;20090417;0;0;0
SLF1LS;20090418;0;0;0
SLF1LS;20090419;0;0;0
SLF1LS;20090420;0;0;0
SLF1LS;20090421;0;0;0
SLF1LS;20090422;0;0;0
SLF1LS;20090423;0;0;0
SLF1LS;20090424;0;0;0
SLF1LS;20090425;0;0;0
SLF1LS;20090426;0;0;0
SLF1LS;20090427;0;0;0
SLF1LS;20090428;0;0;0
SLF1LS;20090429;3;0;0
SLF1LS;20090430;0;0;0
SLF1LS;20090501;0;0;0
SLF1LS;20090502;0;0;0
SLF1LS;20090503;0;0;0
SLF1LS;20090504;0;0;0
SLF1LS;20090505;0;0;0
SLF1LS;20090506;0;0;0
SLF1LS;20090507;0;0;0
SLF1LS;20090508;0;0;0
SLF1LS;20090509;0;0;0
SLF1LS;20090510;0;0;0
SLF1LS;20090511;0;0;0
SLF1LS;20090512;0;0;0
SLF1LS;20090513;0;0;0
SLF1LS;20090514;0;0;0
SLF1LS;20090515;0;0;0
SLF1LS;20090516;0;0;0
SLF1LS;20090517;0;0;0
SLF1LS;20090518;0;0;0
SLF1LS;20090519;0;0;0
SLF1LS;20090520;0;0;0
SLF1LS;20090521;0;0;0
SLF1LS;20090522;0;0;0
SLF1LS;20090523;0;0;0
SLF1LS;20090524;0;0;0
SLF1LS;20090525;0;0;0
SLF1LS;20090526;0;0;0
SLF1LS;20090527;0;0;0
SLF1LS;20090528;0;0;0
SLF1LS;20090529;0;0;0
SLF1LS;20090530;0;0;0
SLF1LS;20090531;-;-;-
SLF1LS;20090601;-;-;-
SLF1LS;20090602;-;-;-
SLF1LS;20090603;-;-;-
SLF1LS;20090604;-;-;-
SLF1LS;20090605;-;-;-
SLF1LS;20090606;-;-;-
SLF1LS;20090607;-;-;-
SLF1LS;20090608;-;-;-
SLF1LS;20090609;-;-;-
SLF1LS;20090610;-;-;-
SLF1LS;20090611;-;-;-
SLF1LS;20090612;-;-;-
SLF1LS;20090613;-;-;-
SLF1LS;20090614;-;-;-
SLF1LS;20090615;-;-;-
SLF1LS;20090616;-;-;-
SLF1LS;20090617;-;-;-
SLF1LS;20090618;-;-;-
SLF1LS;20090619;-;-;-
SLF1LS;20090620;-;-;-
SLF1LS;20090621;-;-;-
SLF1LS;20090622;-;-;-
SLF1LS;20090623;-;-;-
SLF1LS;20090624;-;-;-
SLF1LS;20090625;-;-;-
SLF1LS;20090626;-;-;-
SLF1LS;20090627;-;-;-
SLF1LS;20090628;-;-;-
SLF1LS;20090629;-;-;-
SLF1LS;20090630;-;-;-
SLF1LS;20090701;-;-;-
SLF1LS;20090702;-;-;-
SLF1LS;20090703;-;-;-
SLF1LS;20090704;-;-;-
SLF1LS;20090705;-;-;-
SLF1LS;20090706;-;-;-
SLF1LS;20090707;-;-;-
SLF1LS;20090708;-;-;-
SLF1LS;20090709;-;-;-
SLF1LS;20090710;-;-;-
SLF1LS;20090711;-;-;-
SLF1LS;20090712;-;-;-
SLF1LS;20090713;-;-;-
SLF1LS;20090714;-;-;-
SLF1LS;20090715;-;-;-
SLF1LS;20090716;-;-;-
SLF1LS;20090717;-;-;-
SLF1LS;20090718;-;-;-
SLF1LS;20090719;-;-;-
SLF1LS;20090720;-;-;-
SLF1LS;20090721;-;-;-
SLF1LS;20090722;-;-;-
SLF1LS;20090723;-;-;-
SLF1LS;20090724;-;-;-
SLF1LS;20090725;-;-;-
SLF1LS;20090726;-;-;-
SLF1LS;20090727;-;-;-
SLF1LS;20090728;-;-;-
SLF1LS;20090729;-;-;-
SLF1LS;20090730;-;-;-
SLF1LS;20090731;-;-;-
SLF1LS;20090801;-;-;-
SLF1LS;20090802;-;-;-
SLF1LS;20090803;-;-;-
SLF1LS;20090804;-;-;-
SLF1LS;20090805;-;-;-
SLF1LS;20090806;-;-;-
SLF1LS;20090807;-;-;-
SLF1LS;20090808;-;-;-
SLF1LS;20090809;-;-;-
SLF1LS;20090810;-;-;-
SLF1LS;20090811;-;-;-
SLF1LS;20090812;-;-;-
SLF1LS;20090813;-;-;-
SLF1LS;20090814;-;-;-
SLF1LS;20090815;-;-;-
SLF1LS;20090816;-;-;-
SLF1LS;20090817;-;-;-
SLF1LS;20090818;-;-;-
SLF1LS;20090819;-;-;-
SLF1LS;20090820;-;-;-
SLF1LS;20090821;-;-;-
SLF1LS;20090822;-;-;-
SLF1LS;20090823;-;-;-
SLF1LS;20090824;-;-;-
SLF1LS;20090825;-;-;-
SLF1LS;20090826;-;-;-
SLF1LS;20090827;-;-;-
SLF1LS;20090828;-;-;-
SLF1LS;20090829;-;-;-
SLF1LS;20090830;-;-;-
SLF1LS;20090831;-;-;-
SLF1LS;20090901;-;-;-
SLF1LS;20090902;-;-;-
SLF1LS;20090903;-;-;-
SLF1LS;20090904;-;-;-
SLF1LS;20090905;-;-;-
SLF1LS;20090906;-;-;-
SLF1LS;20090907;-;-;-
SLF1LS;20090908;-;-;-
SLF1LS;20090909;-;-;-
SLF1LS;20090910;-;-;-
SLF1LS;20090911;-;-;-
SLF1LS;20090912;-;-;-
SLF1LS;20090913;-;-;-
SLF1LS;20090914;-;-;-
SLF1LS;20090915;-;-;-
SLF1LS;20090916;-;-;-
SLF1LS;20090917;-;-;-
SLF1LS;20090918;-;-;-
SLF1LS;20090919;-;-;-
SLF1LS;20090920;-;-;-
SLF1LS;20090921;-;-;-
SLF1LS;20090922;-;-;-
SLF1LS;20090923;-;-;-
SLF1LS;20090924;-;-;-
SLF1LS;20090925;-;-;-
SLF1LS;20090926;-;-;-
SLF1LS;20090927;-;-;-
SLF1LS;20090928;-;-;-
SLF1LS;20090929;-;-;-
SLF1LS;20090930;-;-;-
SLF1LS;20091001;0;0;0
SLF1LS;20091002;0;0;0
SLF1LS;20091003;0;0;0
SLF1LS;20091004;0;0;0
SLF1LS;20091005;0;0;0
SLF1LS;20091006;0;0;0
SLF1LS;20091007;0;0;0
SLF1LS;20091008;0;0;0
SLF1LS;20091009;0;0;0
SLF1LS;20091010;0;0;0
SLF1LS;20091011;0;0;0
SLF1LS;20091012;0;0;0
SLF1LS;20091013;0;0;0
SLF1LS;20091014;0;0;0
SLF1LS;20091015;0;0;0
SLF1LS;20091016;0;0;0
SLF1LS;20091017;1;0;0
SLF1LS;20091018;3;0;0
SLF1LS;20091019;0;0;0
SLF1LS;20091020;0;0;0
SLF1LS;20091021;0;0;0
SLF1LS;20091022;0;0;0
SLF1LS;20091023;0;0;0
SLF1LS;20091024;0;0;0
SLF1LS;20091025;0;0;0
SLF1LS;20091026;0;0;0
SLF1LS;20091027;0;0;0
SLF1LS;20091028;0;0;0
SLF1LS;20091029;0;0;0
SLF1LS;20091030;0;0;0
SLF1LS;20091031;0;0;0
SLF1LS;20091101;0;0;0
SLF1LS;20091102;0;0;0
SLF1LS;20091103;3;0;0
SLF1LS;20091104;0;0;0
SLF1LS;20091105;0;0;0
SLF1LS;20091106;6;0;0
SLF1LS;20091107;1;0;0
SLF1LS;20091108;9;0;0
SLF1LS;20091109;5;0;0
SLF1LS;20091110;11;0;0
SLF1LS;20091111;5;0;0
SLF1LS;20091112;3;0;0
SLF1LS;20091113;0;0;0
SLF1LS;20091114;0;0;0
SLF1LS;20091115;0;0;0
SLF1LS;20091116;0;0;0
SLF1LS;20091117;0;0;0
SLF1LS;20091118;0;0;0
SLF1LS;20091119;0;0;0
SLF1LS;20091120;0;0;0
SLF1LS;20091121;0;0;0
SLF1LS;20091122;0;0;0
SLF1LS;20091123;0;0;0
SLF1LS;20091124;0;0;0
SLF1LS;20091125;0;0;0
SLF1LS;20091126;0;0;0
SLF1LS;20091127;0;0;0
SLF1LS;20091128;0;0;0
SLF1LS;20091129;0;0;0
SLF1LS;20091130;7;0;0
SLF1LS;20091201;33;0;0
SLF1LS;20091202;26;0;0
SLF1LS;20091203;20;0;0
SLF1LS;20091204;18;0;0
SLF1LS;20091205;15;0;0
SLF1LS;20091206;11;0;0
SLF1LS;20091207;3;0;0
SLF1LS;20091208;4;0;0
SLF1LS;20091209;4;0;0
SLF1LS;20091210;2;0;0
SLF1LS;20091211;0;0;0
SLF1LS;20091212;0;0;0
SLF1LS;20091213;0;0;0
SLF1LS;20091214;1;0;0
SLF1LS;20091215;0;0;0
SLF1LS;20091216;8;0;0
SLF1LS;20091217;14;0;0
SLF1LS;20091218;16;0;0
SLF1LS;20091219;17;0;0
SLF1LS;20091220;14;0;0
SLF1LS;20091221;29;0;0
SLF1LS;20091222;18;0;0
SLF1LS;20091223;13;0;0
SLF1LS;20091224;9;0;0
SLF1LS;20091225;9;0;0
SLF1LS;20091226;9;0;0
SLF1LS;20091227;8;0;0
SLF1LS;20091228;12;0;0
SLF1LS;20091229;8;0;0
SLF1LS;20091230;2;0;0
SLF1LS;20091231;1;0;0
SLF1LS;20100101;4;0;0
SLF1LS;20100102;10;0;0
SLF1LS;20100103;13;0;0
SLF1LS;20100104;17;0;0
SLF1LS;20100105;24;0;0
SLF1LS;20100106;22;0;0
SLF1LS;20100107;17;0;0
SLF1LS;20100108;16;0;0
SLF1LS;20100109;17;0;0
SLF1LS;20100110;19;0;0
SLF1LS;20100111;17;0;0
SLF1LS;20100112;15;0;0
SLF1LS;20100113;16;0;0
SLF1LS;20100114;19;0;0
SLF1LS;20100115;19;0;0
SLF1LS;20100116;17;0;0
SLF1LS;20100117;17;0;0
SLF1LS;20100118;17;0;0
SLF1LS;20100119;16;0;0
SLF1LS;20100120;16;0;0
SLF1LS;20100121;26;0;0
SLF1LS;20100122;25;0;0
SLF1LS;20100123;24;0;0
SLF1LS;20100124;24;0;0
SLF1LS;20100125;26;0;0
SLF1LS;20100126;25;0;0
SLF1LS;20100127;24;0;0
SLF1LS;20100128;25;0;0
SLF1LS;20100129;31;0;0
SLF1LS;20100130;53;0;0
SLF1LS;20100131;56;0;0
SLF1LS;20100201;54;0;0
SLF1LS;20100202;60;0;0
SLF1LS;20100203;54;0;0
SLF1LS;20100204;44;0;0
SLF1LS;20100205;38;0;0
SLF1LS;20100206;60;0;0
SLF1LS;20100207;56;0;0
SLF1LS;20100208;54;0;0
SLF1LS;20100209;52;0;0
SLF1LS;20100210;59;0;0
SLF1LS;20100211;63;0;0
SLF1LS;20100212;60;0;0
SLF1LS;20100213;56;0;0
SLF1LS;20100214;54;0;0
SLF1LS;20100215;52;0;0
SLF1LS;20100216;50;0;0
SLF1LS;20100217;49;0;0
SLF1LS;20100218;46;0;0
SLF1LS;20100219;44;0;0
SLF1LS;20100220;53;0;0
SLF1LS;20100221;54;0;0
SLF1LS;20100222;50;0;0
SLF1LS;20100223;46;0;0
SLF1LS;20100224;41;0;0
SLF1LS;20100225;39;0;0
SLF1LS;20100226;51;0;0
SLF1LS;20100227;46;0;0
SLF1LS;20100228;39;0;0
SLF1LS;20100301;38;0;0
SLF1LS;20100302;34;0;0
SLF1LS;20100303;32;0;0
SLF1LS;20100304;29;0;0
SLF1LS;20100305;31;0;0
SLF1LS;20100306;30;0;0
SLF1LS;20100307;29;0;0
SLF1LS;20100308;35;0;0
SLF1LS;20100309;33;0;0
SLF1LS;20100310;32;0;0
SLF1LS;20100311;32;0;0
SLF1LS;20100312;33;0;0
SLF1LS;20100313;32;0;0
SLF1LS;20100314;32;0;0
SLF1LS;20100315;31;0;0
SLF1LS;20100316;31;0;0
SLF1LS;20100317;30;0;0
SLF1LS;20100318;29;0;0
SLF1LS;20100319;25;0;0
SLF1LS;20100320;21;0;0
SLF1LS;20100321;11;0;0
SLF1LS;20100322;6;0;0
SLF1LS;20100323;0;0;0
SLF1LS;20100324;0;0;0
SLF1LS;20100325;0;0;0
SLF1LS;20100326;0;0;0
SLF1LS;20100327;11;0;0
SLF1LS;20100328;6;0;0
SLF1LS;20100329;2;0;0
SLF1LS;20100330;0;0;0
SLF1LS;20100331;3;0;0
SLF1LS;20100401;0;0;0
SLF1LS;20100402;10;0;0
SLF1LS;20100403;5;0;0
